7f000001:986a	6785:275	22939622	23052637	2	9499
7f000001:986a	6785:276	22998521	23113048	2	15450
7f000001:986a	6785:277	23054317	23155667	2	30270
7f000001:986a	6785:278	23119806	23221629	2	29674
7f000001:986a	6785:279	23211592	23277952	1	10076
7f000001:986a	6785:280	23308272	23344137	1	3436
7f000001:986a	6785:281	23401636	23403756	1	12053
7f000001:986a	6785:282	23479458	23487234	1	19612
7f000001:986a	6785:283	23550830	23552229	1	16600
7f000001:986a	6785:284	23613692	23623738	1	18611
7f000001:986a	6785:285	23670852	23697114	1	30408
7f000001:986a	6785:286	23798064	23801165	1	4649
7f000001:986a	6785:287	23862012	23865723	1	2198
7f000001:986a	6785:288	23948246	23953481	1	16600
7f000001:986a	6785:289	24004899	24008573	1	686
7f000001:986a	6785:290	24073028	24077273	1	66197
7f000001:986a	6785:291	24137554	24161034	1	6417
7f000001:986a	6785:292	24163975	24227371	1	5891
7f000001:986a	6785:293	24251773	24291271	1	8810
7f000001:986a	6785:294	24369854	24373790	1	9662
7f000001:986a	6785:295	24465199	24468849	1	19220
7f000001:986a	6785:296	24543304	24545579	1	12897
7f000001:986a	6785:297	24600914	24615214	1	1201
7f000001:986a	6785:298	24662501	24672824	1	14471
7f000001:986a	6785:299	24745936	24749469	1	7462
7f000001:986a	6785:300	24799820	24813336	1	20353
7f000001:986a	6785:301	24822080	24890136	1	771
7f000001:986a	6785:302	24930734	24946961	1	7359
7f000001:986a	6785:303	24989905	25009326	1	11755
7f000001:986a	6785:304	25106712	25109477	1	7124
7f000001:986a	6785:305	25164262	25167941	1	3092
7f000001:986a	6785:306	25228260	25238392	1	25617
7f000001:986a	6785:307	25309608	25312808	1	11567
7f000001:986a	6785:308	25464025	25466908	1	2235
7f000001:986a	6785:309	25529131	25531774	1	38921
7f000001:986a	6785:310	25575891	25626064	1	15863
7f000001:986a	6785:311	25634152	25700430	2	16347
7f000001:986a	6785:312	25699041	25755367	1	15740
7f000001:986a	6785:313	25762321	25788009	1	2626
7f000001:986a	6785:314	25817648	25824397	1	24790
7f000001:986a	6785:315	25893001	25896686	1	3979
7f000001:986a	6785:316	25961415	25964649	1	14986
7f000001:986a	6785:317	26025307	26029072	1	4339
7f000001:986a	6785:318	26117928	26121311	1	8931
7f000001:986a	6785:319	26171847	26175023	1	24549
7f000001:986a	6785:320	26268521	26271939	1	2503
7f000001:986a	6785:321	26380822	26384547	1	51287
7f000001:986a	6785:322	26494574	26498039	1	6238
7f000001:986a	6785:323	26569904	26574852	1	33988
7f000001:986a	6785:324	26621978	26664461	1	3432
7f000001:986a	6785:325	26716517	26722287	1	39696
7f000001:986a	6785:326	26803967	26807582	1	3227
7f000001:986a	6785:327	26923390	26926518	1	26050
7f000001:986a	6785:328	27018676	27021636	1	78960
7f000001:986a	6785:329	27136961	27156850	1	28015
7f000001:986a	6785:330	27222084	27227527	1	6729
7f000001:986a	6785:331	27363614	27367131	1	821
7f000001:986a	6785:332	27434793	27438733	1	3303
7f000001:986a	6785:333	27494766	27498747	1	20894
7f000001:986a	6785:334	27573160	27577347	1	41547
7f000001:986a	6785:335	27640922	27644717	1	3782
